JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458728.61992,10.329,0.022,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.22,Z,20.047,20.395,,V3890 SGR,VVS,STD,,,,
2458728.62003,10.328,0.021,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.22,Z,20.062,20.337,,V3890 SGR,VVS,STD,,,,
2458728.62014,9.645,0.010,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.22,Z,19.024,19.378,,V3890 SGR,VVS,STD,,,,
2458728.62025,9.659,0.010,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.22,Z,19.031,19.429,,V3890 SGR,VVS,STD,,,,
2458728.62036,8.136,0.023,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.22,Z,20.162,20.581,,V3890 SGR,VVS,STD,,,,
2458728.62043,8.071,0.024,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.22,Z,20.214,20.569,,V3890 SGR,VVS,STD,,,,
2458728.62058,8.572,0.012,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.22,Z,19.264,19.667,,V3890 SGR,VVS,STD,,,,
2458728.62067,8.568,0.012,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.22,Z,19.266,19.661,,V3890 SGR,VVS,STD,,,,
2458728.63241,9.663,0.013,,V,FJAA,,ENSEMBLE,92_1,X24744OA,"ITELESCOPE T14.STACK 3X60""V. ENSEMBLE. CHECK STAR 000-BJM-719",0,1.841,Z,,9.203,,V3890 SGR,AAVSO,STD,,,,
2458728.67252,10.335,0.024,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.62,Z,20.188,20.451,,V3890 SGR,VVS,STD,,,,
2458728.67262,10.295,0.024,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.62,Z,20.196,20.471,,V3890 SGR,VVS,STD,,,,
2458728.67275,9.626,0.012,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.62,Z,19.109,19.469,,V3890 SGR,VVS,STD,,,,
2458728.67285,9.625,0.012,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.62,Z,19.093,19.477,,V3890 SGR,VVS,STD,,,,
2458728.67297,8.058,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.62,Z,20.259,20.582,,V3890 SGR,VVS,STD,,,,
2458728.67304,8.082,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.62,Z,20.252,20.657,,V3890 SGR,VVS,STD,,,,
2458728.67320,8.544,0.014,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.63,Z,19.367,19.716,,V3890 SGR,VVS,STD,,,,
2458728.67327,8.562,0.014,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.63,Z,19.336,19.666,,V3890 SGR,VVS,STD,,,,
2458728.87325,9.758,0.006,,V,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.028,Z,11.037,11.311,,V3890 SGR,AAVSO,STD,,,,
2458728.87370,8.160,0.012,,I,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.028,Z,11.418,11.356,,V3890 SGR,AAVSO,STD,,,,
2458728.87419,10.418,0.009,,B,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.027,Z,11.732,12.258,,V3890 SGR,AAVSO,STD,,,,
2458728.95833,9.8,,,Vis.,CMQ,,92,102,X24734TO,,,,Z,,,,V3890 SGR,,STD,,,,
2458728.98733,9.657,0.108,,TG,RFDA,,000-BCC-895,000-BCC-501,X24744EKI,"""Canon EOS 60D, 135 mm, f/5.6, 10 sec., ISO-6400. Heavy haze in the sky.""",0,,Z,6.732,8.261,,V3890 Sgr,AAVSO,STD,,,,
2458728.98767,9.728,0.138,,TG,RFDA,,000-BCC-895,000-BCC-501,X24744EKI,"""Canon EOS 60D, 135 mm, f/5.6, 10 sec., ISO-6400. Heavy haze in the sky.""",0,,Z,6.703,8.387,,V3890 Sgr,AAVSO,STD,,,,
2458729.06671,9.768,0.006,,V,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.563,Z,11.104,11.400,,V3890 SGR,AAVSO,STD,,,,
2458729.06716,8.166,0.013,,I,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.568,Z,11.491,11.440,,V3890 SGR,AAVSO,STD,,,,
2458729.06758,10.430,0.010,,B,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.572,Z,11.843,12.401,,V3890 SGR,AAVSO,STD,,,,
2458729.30760,9.799,0.004,,V,SFLB,,000-BKQ-440,000-BKQ-441,X24752MR,|VMAGINS=10.052|VERR=0.004|CREFMAG=11.735|CREFERR=0.000|KREFMAG=12.011|KREFERR=0.000|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0440|TV_BVERR=0.0100|TAVER=2.49,1,,Z,11.983,12.225,,V3890 SGR,AAVSO,STD,101,,,
2458729.32000,10.476,0.003,,B,SFLB,,000-BKQ-440,000-BKQ-441,X24752MR,|VMAGINS=9.601|VERR=0.003|CREFMAG=12.292|CREFERR=0.004|KREFMAG=12.834|KREFERR=0.005|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=-0.0100|TB_BVERR=0.0090|TAVER=2.49,1,,Z,11.416,11.953,,V3890 SGR,AAVSO,STD,101,,,
2458729.3347,9.845,0.012,,TG,BLD,,ensemble,000-BJM-719,X24736FD,,0,,Z,,9.281,,V3890 SGR,ASSA,STD,,,,
2458729.3472,9.96,,,Vis.,DXAA,,92,102,X24743QQ,R-60MM F/12.5/CLEAR,,,Z,,,,V3890 SGR,AASABADELL,STD,,,,
2458729.34722,9.9,,,Vis.,MVH,,9.2,10.2,X24753AIB,,,,Z,,,,V3890 Sgr,AAVSO,STD,,,,
2458729.35473,9.861,0.017,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.15,Z,19.012,19.321,,V3890 SGR,VVS,STD,,,,
2458729.35490,10.525,0.034,,B,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 12.120  K = 12.292,0,2.15,Z,19.967,20.300,,V3890 SGR,VVS,STD,,,,
2458729.35509,8.252,0.021,,I,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 10.533  K = 10.943,0,2.15,Z,19.181,19.519,,V3890 SGR,VVS,STD,,,,
2458729.35531,8.705,0.014,,R,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.001  K = 11.326,0,2.15,Z,18.535,18.946,,V3890 SGR,VVS,STD,,,,
2458729.35552,9.902,0.017,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.15,Z,18.870,19.179,,V3890 SGR,VVS,STD,,,,
2458729.35569,10.416,0.040,,B,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 12.120  K = 12.292,0,2.15,Z,20.065,20.365,,V3890 SGR,VVS,STD,,,,
2458729.35587,8.253,0.017,,I,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 10.533  K = 10.943,0,2.15,Z,19.134,19.559,,V3890 SGR,VVS,STD,,,,
2458729.35606,8.686,0.015,,R,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.001  K = 11.326,0,2.15,Z,18.700,18.938,,V3890 SGR,VVS,STD,,,,
2458729.38889,10.0,,,Vis.,OJR,,102,,X24734AG,,,,Z,,,,V3890 SGR,,STD,,,,
2458729.39444,9.9,,,Vis.,TYS,,92,102,X24751BFM,"""VISUAL FROM SLOOH DIGITAL IMAGR, TRI-G.""",,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2458729.39705,9.813,0.019,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.35,Z,18.940,19.107,,V3890 SGR,VVS,STD,,,,
2458729.39727,10.489,0.029,,B,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 12.120  K = 12.292,0,2.36,Z,19.975,20.147,,V3890 SGR,VVS,STD,,,,
2458729.39746,8.227,0.020,,I,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 10.533  K = 10.943,0,2.36,Z,19.068,19.444,,V3890 SGR,VVS,STD,,,,
2458729.39764,8.704,0.015,,R,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.001  K = 11.326,0,2.36,Z,18.488,18.772,,V3890 SGR,VVS,STD,,,,
2458729.39784,9.879,0.018,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.36,Z,18.885,19.165,,V3890 SGR,VVS,STD,,,,
2458729.48825,10.498,0.028,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.426,20.732,,V3890 SGR,VVS,STD,,,,
2458729.48834,10.492,0.026,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.257,20.608,,V3890 SGR,VVS,STD,,,,
2458729.48848,9.844,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.169,19.568,,V3890 SGR,VVS,STD,,,,
2458729.48857,9.828,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.206,19.602,,V3890 SGR,VVS,STD,,,,
2458729.48869,8.282,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,20.319,20.749,,V3890 SGR,VVS,STD,,,,
2458729.48877,8.238,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,20.332,20.781,,V3890 SGR,VVS,STD,,,,
2458729.48892,8.769,0.013,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,19.364,19.781,,V3890 SGR,VVS,STD,,,,
2458729.48899,8.772,0.013,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,19.334,19.772,,V3890 SGR,VVS,STD,,,,
2458729.48992,10.532,0.022,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.077,20.472,,V3890 SGR,VVS,STD,,,,
2458729.49003,10.495,0.023,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.152,20.514,,V3890 SGR,VVS,STD,,,,
2458729.49014,9.824,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.148,19.523,,V3890 SGR,VVS,STD,,,,
2458729.49025,9.828,0.012,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.224,19.598,,V3890 SGR,VVS,STD,,,,
2458729.49036,8.318,0.040,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,20.815,21.342,,V3890 SGR,VVS,STD,,,,
2458729.49043,8.227,0.026,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,20.386,20.808,,V3890 SGR,VVS,STD,,,,
2458729.49058,8.880,0.023,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,20.175,20.821,,V3890 SGR,VVS,STD,,,,
2458729.49065,8.210,0.033,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,20.603,20.218,,V3890 SGR,VVS,STD,,,,
2458729.53156,10.481,0.022,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.094,20.442,,V3890 SGR,VVS,STD,,,,
2458729.53165,10.446,0.024,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,20.188,20.568,,V3890 SGR,VVS,STD,,,,
2458729.53178,9.761,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.191,19.559,,V3890 SGR,VVS,STD,,,,
2458729.53188,9.808,0.012,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,19.274,19.639,,V3890 SGR,VVS,STD,,,,
2458729.53200,8.167,0.043,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,20.883,21.164,,V3890 SGR,VVS,STD,,,,
2458729.53207,8.180,0.058,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,21.333,21.862,,V3890 SGR,VVS,STD,,,,
2458729.53222,8.814,0.015,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,19.600,20.123,,V3890 SGR,VVS,STD,,,,
2458729.53230,8.684,0.014,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,19.460,19.833,,V3890 SGR,VVS,STD,,,,
2458729.5708,10.0,,,Vis.,MOW,,96,102,X24743Z,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2458729.5778,10.1,,,Vis.,WSN,,9.2,10.2,x24736dc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2458729.61717,10.468,0.023,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.22,Z,20.163,20.457,,V3890 SGR,VVS,STD,,,,
2458729.61727,10.429,0.024,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.22,Z,20.205,20.537,,V3890 SGR,VVS,STD,,,,
2458729.61740,9.811,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.22,Z,19.076,19.465,,V3890 SGR,VVS,STD,,,,
2458729.61749,9.826,0.011,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.22,Z,19.068,19.467,,V3890 SGR,VVS,STD,,,,
2458729.61761,8.191,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.22,Z,20.260,20.702,,V3890 SGR,VVS,STD,,,,
2458729.61769,8.199,0.025,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.22,Z,20.251,20.678,,V3890 SGR,VVS,STD,,,,
2458729.61784,8.726,0.013,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.22,Z,19.329,19.728,,V3890 SGR,VVS,STD,,,,
2458729.61791,8.689,0.013,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.22,Z,19.346,19.711,,V3890 SGR,VVS,STD,,,,
2458729.63264,9.8,,,Vis.,HCW,,9.6,10.2,X2473HK,30x125 binoculars,,,Z,,,,V3890 SGR,,STD,,,,
2458729.66979,10.511,0.025,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.62,Z,20.288,20.655,,V3890 SGR,VVS,STD,,,,
2458729.66989,10.509,0.024,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.62,Z,20.277,20.619,,V3890 SGR,VVS,STD,,,,
2458729.67002,9.764,0.012,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.62,Z,19.206,19.576,,V3890 SGR,VVS,STD,,,,
2458729.67012,9.787,0.013,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.62,Z,19.215,19.554,,V3890 SGR,VVS,STD,,,,
2458729.67024,8.137,0.027,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.62,Z,20.342,20.634,,V3890 SGR,VVS,STD,,,,
2458729.67032,8.196,0.026,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.62,Z,20.335,20.707,,V3890 SGR,VVS,STD,,,,
2458729.67047,8.721,0.014,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.63,Z,19.391,19.756,,V3890 SGR,VVS,STD,,,,
2458729.67054,8.732,0.014,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.63,Z,19.390,19.724,,V3890 SGR,VVS,STD,,,,
2458729.7029,10.491,0.041,,B,MRV,,ENSEMBLE,,APASS DR9,IMAGES FROM ITELESCOPE (T5); OUTBURST,1,,Z,,,,V3890 SGR,AAVSO,STD,7,,,
2458729.7038,9.821,0.019,,V,MRV,,ENSEMBLE,,APASS DR9,IMAGES FROM ITELESCOPE (T5); OUTBURST,1,,Z,,,,V3890 SGR,AAVSO,STD,7,,,
2458729.86685,9.878,0.006,,V,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.033,Z,11.011,11.322,,V3890 SGR,AAVSO,STD,,,,
2458729.86737,8.256,0.013,,I,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.032,Z,11.433,11.382,,V3890 SGR,AAVSO,STD,,,,
2458729.86781,10.551,0.010,,B,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.032,Z,11.773,12.342,,V3890 SGR,AAVSO,STD,,,,
2458729.95955,10.013,0.185,,TG,RFDA,,000-BCC-895,000-BCC-501,X24744EKI,"""Canon EOS 60D, 135 mm, f/5.6, 10 sec., ISO-6400.""",0,,Z,6.713,8.344,,V3890 SGR,AAVSO,STD,,,,
2458730.00681,10.055,0.144,,TG,RFDA,,000-BCC-895,000-BCC-501,X24744EKI,"""Canon EOS 60D, 135 mm, f/5.6, 10 sec., ISO-6400.""",0,,Z,6.718,8.321,,V3890 SGR,AAVSO,STD,,,,
2458730.00757,10.74,0.018,,B,NLX,,83,120,X24785BDL,Mag ave 3 measures,0,1.17,Z,8.311,12.90,,V3890 SGR,AAVSO,STD,,,,
2458730.00838,10.02,0.01,,V,NLX,,83,120,X24785BDL,Mag ave 3 measures,0,1.18,Z,8.311,12.045,,V3890 SGR,AAVSO,STD,,,,
2458730.02201,9.985,0.192,,TG,RFDA,,000-BCC-895,000-BCC-501,X24744EKI,"""Canon EOS 60D, 135 mm, f/5.6, 10 sec., ISO-6400.""",0,,Z,6.724,8.296,,V3890 SGR,AAVSO,STD,,,,
2458730.04375,9.8,,,Vis.,CMQ,,92,102,X24734TO,,,,Z,,,,V3890 SGR,,STD,,,,
2458730.06698,9.899,0.006,,V,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.594,Z,11.110,11.403,,V3890 SGR,AAVSO,STD,,,,
2458730.06755,8.258,0.013,,I,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.600,Z,11.510,11.412,,V3890 SGR,AAVSO,STD,,,,
2458730.06811,10.557,0.011,,B,MGW,,117-000-BKQ-440,120-000-BKQ-441,X24745GK,T50 - SIDING SPRING,0,1.606,Z,11.977,12.512,,V3890 SGR,AAVSO,STD,,,,
2458730.2889,10.0,,,Vis.,KWO,,102,--,X24734XR,,,,Z,,,,V3890 SGR,BAV,STD,,,,
2458730.29236,10.097,0.15,,V,TUB,L,000-BJM-719,000-BKX-568,X24734AF,,0,6,Z,9.220 ,10.191 ,,V3890 SGR,MCSE,STD,,,,
2458730.29514,9.8,,,Vis.,CSZ,,96,100,X24743VK,80/400L,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2458730.29861,9.6,,,Vis.,KSZ,,9.2,10.2,X24734HO,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2458730.30,9.6,,,Vis.,KSZ,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2458730.30717,9.958,0.010,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.420,Z,,8.319,2458730.30975,V3890 SGR,AAVSO,STD,,,,
2458730.30876,9.953,0.011,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.414,Z,,8.316,2458730.31134,V3890 SGR,AAVSO,STD,,,,
2458730.31037,9.960,0.007,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.409,Z,,8.313,2458730.31295,V3890 SGR,AAVSO,STD,,,,
2458730.31209,9.949,0.008,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.403,Z,,8.312,2458730.31467,V3890 SGR,AAVSO,STD,,,,
2458730.31408,9.948,0.011,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.397,Z,,8.317,2458730.31666,V3890 SGR,AAVSO,STD,,,,
2458730.31606,9.955,0.011,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.392,Z,,8.316,2458730.31864,V3890 SGR,AAVSO,STD,,,,
2458730.31769,9.954,0.009,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.389,Z,,8.315,2458730.32027,V3890 SGR,AAVSO,STD,,,,
2458730.31926,9.951,0.008,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.386,Z,,8.317,2458730.32184,V3890 SGR,AAVSO,STD,,,,
2458730.32095,9.953,0.010,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.383,Z,,8.318,2458730.32353,V3890 SGR,AAVSO,STD,,,,
2458730.32314,9.951,0.010,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.380,Z,,8.317,2458730.32572,V3890 SGR,AAVSO,STD,,,,
2458730.32521,9.951,0.010,,V,ATE,,ENSEMBLE,83,X24744BX,,0,2.377,Z,,8.319,2458730.32779,V3890 SGR,AAVSO,STD,,,,
2458730.33333,10.0,,,Vis.,MVH,,9.2,10.2,X24753AIB,,,,Z,,,,V3890 Sgr,AAVSO,STD,,,,
2458730.3404,9.964,0.007,,TG,BLD,,ensemble,000-BJM-719,X24736FD,,0,,Z,,9.270,,V3890 SGR,ASSA,STD,,,,
2458730.35533,10.056,0.027,,R,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.001  K = 11.326,0,2.15,Z,19.428,20.912,,V3890 SGR,VVS,STD,,,,
2458730.3639,10.02,,,Vis.,DXAA,,92,102,X24743QQ,R-60MM F/12.5/CLEAR/MOON 4-DAYS,,,Z,,,,V3890 SGR,AASABADELL,STD,,,,
2458730.39670,10.027,0.024,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.37,Z,19.330,19.614,,V3890 SGR,VVS,STD,,,,
2458730.39688,10.605,0.062,,B,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 12.120  K = 12.292,0,2.38,Z,20.648,20.843,,V3890 SGR,VVS,STD,,,,
2458730.39708,8.266,0.023,,I,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 10.533  K = 10.943,0,2.38,Z,19.305,19.666,,V3890 SGR,VVS,STD,,,,
2458730.39726,8.860,0.017,,R,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.001  K = 11.326,0,2.38,Z,18.811,19.113,,V3890 SGR,VVS,STD,,,,
2458730.39747,9.979,0.022,,V,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 11.502  K = 11.735,0,2.38,Z,19.248,19.508,,V3890 SGR,VVS,STD,,,,
2458730.39769,10.593,0.036,,B,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 12.120  K = 12.292,0,2.38,Z,20.333,20.575,,V3890 SGR,VVS,STD,,,,
2458730.39788,8.330,0.023,,I,VMT,,000-BKX-561,000-BKQ-440,X24744BIR,STANDARD MAG: C = 10.533  K = 10.943,0,2.39,Z,19.264,19.702,,V3890 SGR,VVS,STD,,,,
2458730.52877,10.511,0.060,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,21.313,21.511,,V3890 SGR,VVS,STD,,,,
2458730.52887,10.553,0.064,,B,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.781  K = 12.120,0,1.01,Z,21.371,21.589,,V3890 SGR,VVS,STD,,,,
2458730.52900,9.967,0.029,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,20.363,20.700,,V3890 SGR,VVS,STD,,,,
2458730.52909,9.884,0.032,,V,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 11.108  K = 11.502,0,1.01,Z,20.552,20.809,,V3890 SGR,VVS,STD,,,,
2458730.52921,8.303,0.075,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,21.582,22.094,,V3890 SGR,VVS,STD,,,,
2458730.52929,8.449,0.071,,I,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.156  K = 10.533,0,1.01,Z,21.581,22.207,,V3890 SGR,VVS,STD,,,,
2458730.52944,8.951,0.027,,R,HMB,,000-BKX-566,000-BKX-561,X24744BN,STANDARD MAG: C = 10.616  K = 11.001,0,1.01,Z,20.324,20.833,,V3890 SGR,VVS,STD,,,,
